abspm,total_crp,fatal_crp,injury_crp,pdo_crp
3.24000001,0.145454545,0,0.036363636,0.109090909
3.25,0.181818182,0,0.054545455,0.127272727
3.25999999,0.218181818,0,0.072727273,0.145454545
3.269999981,0.272727273,0,0.109090909,0.163636364
3.279999971,0.327272727,0,0.145454545,0.181818182
3.289999962,0.390909091,0,0.190909091,0.2
3.299999952,0.436363636,0,0.236363636,0.2
3.309999943,0.472727273,0,0.272727273,0.2
3.319999933,0.5,0,0.3,0.2
3.329999924,0.536363636,0,0.327272727,0.209090909
3.339999914,0.572727273,0,0.354545455,0.218181818
3.349999905,0.6,0,0.372727273,0.227272727
3.359999895,0.618181818,0,0.381818182,0.236363636
3.369999886,0.627272727,0,0.372727273,0.254545455
3.380000114,0.618181818,0,0.345454545,0.272727273
3.390000105,0.581818182,0,0.309090909,0.272727273
3.400000095,0.536363636,0,0.263636364,0.272727273
3.410000086,0.490909091,0,0.218181818,0.272727273
3.420000076,0.472727273,0,0.190909091,0.281818182
3.430000067,0.445454545,0,0.163636364,0.281818182
3.440000057,0.427272727,0,0.154545455,0.272727273
3.450000048,0.409090909,0,0.145454545,0.263636364
3.460000038,0.4,0,0.145454545,0.254545455
3.470000029,0.381818182,0,0.145454545,0.236363636
3.480000019,0.381818182,0,0.172727273,0.209090909
3.49000001,0.381818182,0,0.2,0.181818182
3.5,0.409090909,0,0.236363636,0.172727273
3.50999999,0.436363636,0,0.272727273,0.163636364
3.519999981,0.454545455,0,0.309090909,0.145454545
3.529999971,0.454545455,0,0.336363636,0.118181818
3.539999962,0.481818182,0,0.345454545,0.136363636
3.549999952,0.490909091,0,0.336363636,0.154545455
3.559999943,0.5,0,0.327272727,0.172727273
3.569999933,0.509090909,0,0.318181818,0.190909091
3.579999924,0.518181818,0,0.3,0.218181818
3.589999914,0.518181818,0,0.272727273,0.245454545
3.599999905,0.518181818,0,0.245454545,0.272727273
3.609999895,0.518181818,0,0.218181818,0.3
3.619999886,0.518181818,0,0.181818182,0.336363636
3.630000114,0.527272727,0,0.145454545,0.381818182
3.640000105,0.5,0,0.109090909,0.390909091
3.650000095,0.454545455,0,0.090909091,0.363636364
3.660000086,0.409090909,0,0.072727273,0.336363636
3.670000076,0.372727273,0,0.054545455,0.318181818
3.680000067,0.336363636,0,0.036363636,0.3
3.690000057,0.309090909,0,0.027272727,0.281818182
3.700000048,0.281818182,0,0.018181818,0.263636364
3.710000038,0.272727273,0,0.027272727,0.245454545
3.720000029,0.254545455,0,0.036363636,0.218181818
3.730000019,0.236363636,0,0.054545455,0.181818182
3.74000001,0.218181818,0,0.072727273,0.145454545
3.75,0.236363636,0,0.090909091,0.145454545
3.75999999,0.254545455,0,0.109090909,0.145454545
3.769999981,0.263636364,0,0.127272727,0.136363636
3.779999971,0.263636364,0,0.145454545,0.118181818
3.789999962,0.272727273,0,0.163636364,0.109090909
3.799999952,0.281818182,0,0.181818182,0.1
3.809999943,0.281818182,0,0.190909091,0.090909091
3.819999933,0.263636364,0,0.181818182,0.081818182
3.829999924,0.272727273,0,0.172727273,0.1
3.839999914,0.281818182,0,0.163636364,0.118181818
3.849999905,0.318181818,0,0.154545455,0.163636364
3.859999895,0.354545455,0,0.145454545,0.209090909
3.869999886,0.409090909,0,0.145454545,0.263636364
3.880000114,0.481818182,0,0.154545455,0.327272727
3.890000105,0.545454545,0,0.163636364,0.381818182
3.900000095,0.609090909,0,0.181818182,0.427272727
3.910000086,0.663636364,0,0.190909091,0.472727273
3.920000076,0.763636364,0.009090909,0.227272727,0.527272727
3.930000067,0.845454545,0.018181818,0.263636364,0.563636364
3.940000057,0.909090909,0.027272727,0.3,0.581818182
3.950000048,0.945454545,0.036363636,0.336363636,0.572727273
3.960000038,0.972727273,0.045454545,0.372727273,0.554545455
3.970000029,0.981818182,0.054545455,0.4,0.527272727
3.980000019,0.981818182,0.063636364,0.409090909,0.509090909
3.99000001,0.972727273,0.072727273,0.409090909,0.490909091
4,1.027272727,0.081818182,0.418181818,0.527272727
4.010000229,1.072727273,0.090909091,0.418181818,0.563636364
4.019999981,1.1,0.1,0.409090909,0.590909091
4.03000021,1.090909091,0.1,0.381818182,0.609090909
4.039999962,1.163636364,0.1,0.372727273,0.690909091
4.050000191,1.236363636,0.1,0.363636364,0.772727273
4.059999943,1.372727273,0.1,0.372727273,0.9
4.070000172,1.490909091,0.1,0.381818182,1.009090909
4.079999924,1.636363636,0.1,0.4,1.136363636
4.090000153,1.772727273,0.1,0.427272727,1.245454545
4.099999905,1.854545455,0.1,0.436363636,1.318181818
4.110000134,1.881818182,0.1,0.436363636,1.345454545
4.119999886,1.9,0.090909091,0.436363636,1.372727273
4.130000114,1.945454545,0.081818182,0.454545455,1.409090909
4.139999866,1.927272727,0.072727273,0.454545455,1.4
4.150000095,1.854545455,0.063636364,0.436363636,1.354545455
4.159999847,1.727272727,0.054545455,0.4,1.272727273
4.170000076,1.572727273,0.045454545,0.354545455,1.172727273
4.179999828,1.390909091,0.036363636,0.309090909,1.045454545
4.190000057,1.218181818,0.027272727,0.263636364,0.927272727
4.199999809,1.036363636,0.018181818,0.218181818,0.8
4.210000038,0.945454545,0.009090909,0.190909091,0.745454545
4.21999979,0.854545455,0,0.163636364,0.690909091
4.230000019,0.790909091,0,0.145454545,0.645454545
4.239999771,0.727272727,0,0.127272727,0.6
4.25,0.727272727,0,0.127272727,0.6
4.260000229,0.718181818,0,0.127272727,0.590909091
4.269999981,0.781818182,0,0.145454545,0.636363636
4.28000021,0.836363636,0,0.154545455,0.681818182
4.289999962,0.927272727,0,0.163636364,0.763636364
4.300000191,1,0,0.172727273,0.827272727
4.309999943,1.054545455,0,0.190909091,0.863636364
4.320000172,1.072727273,0,0.209090909,0.863636364
4.329999924,1.109090909,0,0.227272727,0.881818182
4.340000153,1.127272727,0,0.236363636,0.890909091
4.349999905,1.145454545,0,0.254545455,0.890909091
4.360000134,1.163636364,0,0.272727273,0.890909091
4.369999886,1.163636364,0,0.281818182,0.881818182
4.380000114,1.154545455,0,0.290909091,0.863636364
4.389999866,1.118181818,0,0.3,0.818181818
4.400000095,1.090909091,0,0.309090909,0.781818182
4.409999847,1.054545455,0,0.309090909,0.745454545
4.420000076,1.045454545,0,0.3,0.745454545
4.429999828,1,0,0.281818182,0.718181818
4.440000057,0.936363636,0,0.263636364,0.672727273
4.449999809,0.863636364,0,0.236363636,0.627272727
4.460000038,0.8,0,0.209090909,0.590909091
4.46999979,0.727272727,0,0.181818182,0.545454545
